experiment,model,balanced_accuracy,macro_f1,accuracy,mcc,sensitivity,specificity,roc_auc,average_precision,subject,n_epochs
E05_150uv,erd_lr,0.5388888888888889,0.5185459701588734,0.5388888888888889,0.08532145338985629,0.3333333333333333,0.7444444444444445,0.48271604938271606,0.5762264841399555,67,180
E05_150uv,erd_lr,0.6326219512195121,0.6014652014652014,0.6235294117647059,0.30730104785971596,0.8902439024390244,0.375,0.7156319290465633,0.6589650650530977,68,170
E05_150uv,erd_lr,0.5798377028714108,0.5612314932836553,0.5810055865921788,0.1758533937776855,0.7888888888888889,0.3707865168539326,0.650561797752809,0.6468072379935209,69,179
E05_150uv,erd_lr,0.5111111111111111,0.5061728395061729,0.5111111111111111,0.022680460581325723,0.4111111111111111,0.6111111111111112,0.48790123456790124,0.48335653571162085,70,180
E05_150uv,erd_lr,0.6050156739811913,0.5993829003682691,0.6057142857142858,0.21667053979243162,0.4827586206896552,0.7272727272727273,0.6414576802507838,0.6264536361988418,71,175
E05_150uv,erd_lr,0.6,0.585200358468826,0.6,0.2160069123317937,0.7888888888888889,0.4111111111111111,0.6332098765432099,0.6028648286472865,72,180
E05_150uv,erd_lr,0.5357723577235772,0.5147569444444444,0.5465116279069767,0.08073122700553644,0.7666666666666667,0.3048780487804878,0.5613821138211382,0.6023253543782465,73,172
E05_150uv,erd_lr,0.5944444444444444,0.592317954764047,0.5944444444444444,0.19089077732167506,0.6666666666666666,0.5222222222222223,0.6372839506172839,0.6186482417473909,74,180
E05_150uv,erd_lr,0.651673360107095,0.6517713365539453,0.653179190751445,0.3042440770009559,0.6144578313253012,0.6888888888888889,0.6963855421686748,0.6201433818325515,76,173
E05_150uv,erd_lr,0.630030487804878,0.6294036907122159,0.6296296296296297,0.2605380062318851,0.5975609756097561,0.6625,0.6236280487804878,0.6072014202002014,78,162
E05_150uv,erd_lr,0.6733333333333333,0.6647324306898775,0.675,0.33734954246999327,0.68,0.6666666666666666,0.7466666666666667,0.8071966582510208,79,80
E05_150uv,erd_lr,0.6124025513819986,0.6114293847631925,0.6130952380952381,0.22639919967002456,0.5542168674698795,0.6705882352941176,0.6600992204110561,0.6418429600882778,80,168
E05_150uv,erd_lr,0.8555555555555556,0.8546764377096013,0.8555555555555555,0.719874033065356,0.9333333333333333,0.7777777777777778,0.9616049382716049,0.9649250717145083,81,180
E05_150uv,erd_lr,0.6186878470876921,0.6178253119429591,0.6193181818181818,0.23890791505356793,0.5632183908045977,0.6741573033707865,0.6807438977140644,0.6849620872717448,82,176
E05_150uv,erd_lr,0.7355661881977671,0.7233201581027668,0.7321428571428571,0.5081387769831349,0.9272727272727272,0.543859649122807,0.8516746411483254,0.8285690619112034,83,112
E05_150uv,erd_lr,0.5945945945945945,0.5902556983565448,0.5933333333333334,0.1925568847338574,0.5,0.6891891891891891,0.6177098150782361,0.6201038371750771,84,150
E05_150uv,erd_lr,0.6524709302325582,0.6499056499056499,0.6566265060240963,0.31399474345033546,0.7674418604651163,0.5375,0.7007267441860464,0.697754993823877,85,166
E05_150uv,erd_lr,0.5413436692506459,0.4663167104111986,0.4672131147540984,0.0798371548257747,0.7222222222222222,0.36046511627906974,0.5972222222222222,0.37227504488949115,86,122
E05_150uv,erd_lr,0.6312997347480106,0.6248010610079575,0.6260162601626016,0.2660805828688175,0.5384615384615384,0.7241379310344828,0.7180371352785146,0.7220102604300418,87,123
E05_150uv,erd_lr,0.4718205413422321,0.4056170212765957,0.46111111111111114,-0.07366444060126429,0.15053763440860216,0.7931034482758621,0.48176986775429487,0.5142626211905534,88,180
E05_150uv,erd_lr,0.7016609392898052,0.7000845653631937,0.7058823529411765,0.4152414837886627,0.8144329896907216,0.5888888888888889,0.7934707903780068,0.7889092480828339,89,187
E05_150uv,erd_lr,0.5681818181818181,0.5638261787208382,0.5644171779141104,0.13729985357325603,0.5,0.6363636363636364,0.5854726668680157,0.6312099414432895,90,163
E05_150uv,erd_lr,0.69,0.6914285714285715,0.7,0.3873318654925954,0.6,0.78,0.7500000000000001,0.6847179909750177,91,90
E05_150uv,erd_lr,0.512987012987013,0.4348429114153048,0.4621212121212121,0.03219781281246751,0.2077922077922078,0.8181818181818182,0.5515938606847698,0.629791631660434,92,132
E05_150uv,erd_lr,0.5540787623066105,0.5506611095142282,0.5621301775147929,0.11160106320600272,0.43037974683544306,0.6777777777777778,0.5641350210970464,0.5103517348417207,93,169
E05_150uv,erd_lr,0.7215399149740198,0.7215399149740198,0.7251908396946565,0.4430798299480397,0.7534246575342466,0.6896551724137931,0.8082191780821918,0.8467707692554006,94,131
