experiment,model,balanced_accuracy,macro_f1,accuracy,mcc,sensitivity,specificity,roc_auc,average_precision,subject,n_epochs
E05_none,erd_lr,0.55,0.5449296170292456,0.55,0.1023057600332775,0.4444444444444444,0.6555555555555556,0.5613580246913581,0.5607321711595804,99,180
E05_none,erd_lr,0.6527777777777778,0.6458333333333333,0.6470588235294118,0.3098898934004561,0.5555555555555556,0.75,0.759982638888889,0.7724649174451027,100,136
E05_none,erd_lr,0.5722222222222222,0.5463323622794671,0.5722222222222222,0.164425284832088,0.3333333333333333,0.8111111111111111,0.6739506172839507,0.67072884300094,101,180
E05_none,erd_lr,0.5944444444444444,0.5785084202085005,0.5944444444444444,0.20502771431287925,0.7888888888888889,0.4,0.6635802469135803,0.6924248737711817,102,180
E05_none,erd_lr,0.5509803921568628,0.546451355661882,0.5542857142857143,0.10483700513539165,0.43529411764705883,0.6666666666666666,0.6015686274509804,0.5292678301209535,103,175
E05_none,erd_lr,0.5770114942528736,0.5757837215990796,0.576271186440678,0.1545568652833494,0.5333333333333333,0.6206896551724138,0.6108556832694763,0.6400627306963705,104,177
E05_none,erd_lr,0.6444444444444444,0.6442687747035574,0.6444444444444445,0.2891746346450839,0.6666666666666666,0.6222222222222222,0.6771604938271605,0.660031310696387,105,180
E05_none,erd_lr,0.4455988455988456,0.4299908980582524,0.46107784431137727,-0.11775806098006393,0.24675324675324675,0.6444444444444445,0.44949494949494945,0.4341204781735584,106,167
E05_none,erd_lr,0.46111111111111114,0.4056170212765957,0.46111111111111114,-0.0982607368881035,0.15555555555555556,0.7666666666666667,0.47679012345679017,0.4702758693760941,107,180
E05_none,erd_lr,0.7,0.6990712074303406,0.7,0.40249223594996214,0.6444444444444445,0.7555555555555555,0.7745679012345679,0.7963655222271118,108,180
E05_none,erd_lr,0.6055555555555556,0.590056134723336,0.6055555555555555,0.22914862187910034,0.4111111111111111,0.8,0.6722222222222222,0.6610538665893673,109,180
