perm_id,statistic
618,0.4983516237496392
619,0.4922575912775619
620,0.5017448018987666
621,0.5035526487051891
622,0.5013597005497339
623,0.4992533727651232
624,0.4986676033085769
625,0.4834448068090732
626,0.4994114421049291
627,0.503471814664137
628,0.4863646984877542
629,0.5050741216963756
630,0.5006002118685511
631,0.4992872100388437
632,0.5056040236001144
633,0.5095288149407997
634,0.5006586582222985
635,0.5043528174296201
636,0.4992637863783585
637,0.5016131256388346
638,0.4898293338584403
639,0.4991057559583354
640,0.4994552493253841
641,0.4966348890325274
642,0.496447551534288
643,0.4923763019661891
644,0.5045220987058496
645,0.5089445075868394
646,0.5011310047978592
647,0.5017718513040125
648,0.5037822636716376
649,0.5007543798629536
650,0.5041994564909393
651,0.4965988205751473
652,0.4982820314585776
653,0.4911953469468541
654,0.5133840975158558
655,0.5006722739290114
656,0.4999526852905632
657,0.5000130614042206
658,0.4984026022463735
659,0.5097531926235805
660,0.5052686615568025
661,0.501031535790134
662,0.5038725723588646
663,0.4956611959495605
664,0.4991636702573405
665,0.5017283393230892
666,0.4957710679142774
667,0.5059418548479436
668,0.4917431937838173
669,0.5074677669363974
670,0.5022064254203882
671,0.4989294183486467
672,0.488829303651726
673,0.5000402885634724
674,0.5006119686396797
675,0.5026011020086244
676,0.4996811545704462
677,0.5071883169366707
678,0.498037362823806
679,0.5102594367025762
680,0.5009928189528505
681,0.4916302791176044
682,0.4942106522570789
683,0.4949890979202147
684,0.4991608136496894
685,0.5008295149125854
686,0.4995193941547124
687,0.49947139975762
688,0.494785426920266
689,0.4913755328542082
690,0.4977331880891875
691,0.4863355046940839
692,0.4893462625730513
693,0.5110847121468827
694,0.494633755613121
695,0.5141592536376546
696,0.5090685339919936
697,0.5071671395700819
698,0.5042048819815248
699,0.4981260379936809
700,0.5004391104242141
701,0.5116355792355908
702,0.5038389571692252
703,0.50607328225166
704,0.5049520261027349
705,0.4959362463917684
706,0.5022927534966357
707,0.4997299654655734
708,0.5000004835095069
709,0.5038009278690548
710,0.5122399705040733
711,0.5039166424844885
712,0.5049938969497494
713,0.4936655053586243
714,0.5043497453282333
715,0.4990914983313753
716,0.496291486576847
717,0.4910322880095744
718,0.5035720337650943
719,0.5041511180380059
720,0.5078428957039139
721,0.5121364656403393
722,0.4946364301794523
723,0.4901955352370896
724,0.5055707858058425
725,0.4992896487791903
726,0.502742888436433
727,0.5127103997124816
728,0.503715372045327
729,0.5035345717044404
730,0.4953941786052316
731,0.5041419443060218
732,0.4985553956678666
733,0.4947993943690332
734,0.4986803569734566
735,0.5039514785548334
736,0.5115833998773863
737,0.4955631666801533
738,0.4969485669999537
739,0.5052928527395627
740,0.4923709868787312
741,0.5090523720167011
742,0.5047752679825336
743,0.5008236754876484
744,0.5049896588017846
745,0.49958489463123
746,0.496470459133474
747,0.5108350502461793
748,0.5068458451014096
749,0.485310386132734
750,0.4948028840132607
751,0.5094835479290143
752,0.4957219122464167
753,0.4979760679192438
754,0.5065533825232886
755,0.5033785376307824
